Chunk Number,Original Text Chunk,Summary
121,"1-May 2-May 3-May 4-May S-May 6-May 7-May 8-May 9-May 10-May 11-May 12-May 13-May 14-May 15-May Figure 1: The misalignment of reported inventory, with inventory expected based on sales and LSafety stock -Replenishedu Units -0-On-Handi Inventory replenishment, creating phantom inventory Figure 2: Safety stock levels not providing adequate lead time to prevent out-of-stocki issues",Chunk 121: The following is a breakdown of LSafety's financial results for the first quarter of 2017.
122,"Poor tracking of replenishment units, unreported or undetected shrinkage, and out-of-band processes coupled with infrequent and sometimes inaccurate The flip side of this is that if set too high, retailers risk overstocking products that inventory counts create a situation where retailers believe they have more may expire, risk damage or theft, or otherwise consume space and capital that",Chunk 122: One of the biggest challenges faced by retailers is the lack of visibility into their inventory.
123,"units on hand than they actually do. If large enough, this phantom inventory may be better employed in other areas. Finding the right safety stock level for a may delay or even prevent the ordering of replenishment units, leading to an product in a specific location is a critical task for effective inventory management. out-of-stock scenario.",Chunk 123: The use of phantom inventory is a common problem in the manufacturing industry.
124,databricks EBOOK: BIG BOOK OF MACHINE LEARNIN G USE CASES 2ND EDITION 18 Zero-sales events On-shelf availability,Chunk 124: BBC Sport takes a look at some of the key
125,"Phantom inventory and safety stock violations are the two most common While understanding scenarios in which items are not in stock is critical, it's causes of out-of-stocks. Regardless of the cause, out-of-stock events manifest equally important to recognize when products are technically available for sale themselves in periods when no units of a product are sold.",Chunk 125: Out-of-stock events are a major problem for manufacturers.
126,"but underperforming because of non-optimal inventory management practices. These merchandising problems may be due to poor placement of displays within Not every occurrence of a zero-sales event reflects an out-of-stock concern. the store, the stocking of products deep within a shelf, the slow transfer of product Some products don't sell every day, and for some slow-moving products,",Chunk 126: A zero-sales event is when a store does not sell any products for a period of time.
127,"from the backroom to shelves, or a myriad of other scenarios in which inventory multiple days may go by within which zero units are sold while the product is adequate to meet demand but customers cannot easily view or access it. remains adequately stocked. Alert",Chunk 127: There are many ways in which a company can run out of stock.
128,.35 .25 5 E 0.05,Chunk 128: The winning numbers in Saturday evening's drawing of
129,"3-May 4-May 5.May 6-Ma 9-May 10-May 11-May 12-May 13-May 14- May - Threshold (Probability) 0-SalesUnits Cumulative Probablity vofZeroSales Alert, ActualSales Expecteds Sales Units ReplenishmentUnits Deviation! belowt threshold Deviationa abovet threshold","Chunk 129: Reports from the world's biggest banks, as compiled by Reuters"
130,Figure 3: Examining the cumulative probability of consecutive: zero-sales events to identify potential OSAC alertsb basedon deviationo observedb betweenActualond: ExpectedSalesUnits out-of-stocki issues Figure 4: Depressed sales due to poor product placement leading to an on-shelf availability problem The trick for scrutinizing zero-sales events at the item level is to understand the,Chunk 130: Figure 3: Examining the cumulative probability of consecutive: zero-sales events to identify potential OSAC alerts Figure 4: De
131,"probability of which at least one unit of a product sells on a given day and to then To detect these kinds of problems, it is helpful to compare actual sales to set a cumulative probability threshold for consecutive days reflecting zero-sales. those forecasted for the period. While not every missed sales goal indicates When the cumulative probability of back-to-back zero-sales events exceeds the an on-shelf availability problem, a sustained miss might signal a problem that",Chunk 131: A zero-sales event is an on-shelf availability problem.
132,"threshold, it's time for the inventory of that product to be examined. requires further attention. databricks EBOOK: BIG BOOK OF MACHINE LEARNING USE CASES 2ND EDITION 19",Chunk 132: The time it takes for a product to reach a certain
133,How we approach out-of-stocks with the Databricks forecast for the business's needs. Scalable patterns ensure data science tasks Lakehouse Platform are also tackled in an efficient and timely manner with little deviation from the standard approaches data scientists typically employ.,Chunk 133: How Databricks and Lakehouse Platform work together.
134,"The evaluation of phantom inventories, safety stock violations, zero-sales events and on-shelf availability problems requires a platform capable of performing a And the SQL Analytics interface, as well as robust integrations with Tableau and wide range of tasks. Inventory and sales data must be aggregated and reconciled Power BI, allows analysts to consume the results of the data scientists' and data",Chunk 134: Power BI is an analytics platform that can be used by data scientists and analysts to monitor and report on the performance of their warehouse operations.
135,at a per-period level. Complex logic must be applied across these data to examine engineers' work without having to first port the data to alternative platforms. aggregate and series patterns. Forecasts may need to be generated for a wide range of products across numerous locations. And the results of all this work Getting started must be made accessible to the business analysts responsible for scrutinizing the,"Chunk 135: In the oil and gas industry, data is king."
136,"findings before soliciting action from those in the field. Be sure to check out and download the notebooks for out-of-stock modeling. As with any of our Solution Accelerators, these are a foundation for a full solution. Databricks provides a single platform capable of all this work. The elastic If you would like help with implementing a full out-of-stock or supply chain","Chunk 136: In our latest Solution Accelerator, we look at out-of-stock and supply chain management."
